date,lid,htid,atid,corn_h,corn_a,h_n,corn_f_h,corn_a_h,sot_f_h,ibox_f_h,xg_f_h,poss_f_h,a_n,corn_f_a,corn_a_a,sot_f_a,ibox_f_a,xg_f_a,poss_f_a,lg_n,lg_corn,lg_xg
2024-07-21T23:00:00+00:00,34,647,663,4.0,7.0,3.5053945973598553,7.399350605726408,3.7018733735447813,4.435598000759396,9.02178885098669,0.3655077861669818,0.0,4.899035516610891,6.433795635531317,4.967681301893217,4.472691724290275,5.52794517951656,0.5280577489060567,0.0,63.223289672306834,8.48084215829182,2.0915763733412134
2024-07-21T23:00:00+00:00,36,686,688,4.0,6.0,1.904819085375555,7.487006416548169,6.129935834518314,3.4870064165481685,5.948025666192676,0.0,0.0,0.9548416039104165,1.0,9.0,2.9999999999999996,4.0,0.0,0.0,32.68963047587768,9.640493621873711,0.0
2024-07-21T23:00:00+00:00,112,3424,3421,4.0,3.0,5.116683842492146,5.826692523345804,3.147849938836741,6.447392366592431,10.338711434316254,0.7361642904613612,0.0,5.192222181222534,4.065859099354783,5.1791645724520174,4.02959546150461,5.560937647548636,0.0516906519733787,0.0,96.7492861014717,9.533641455006393,0.5016255659082888
2024-07-21T23:30:00+00:00,55,926,936,6.0,8.0,3.2208529017472527,4.598663854270056,4.218925114828607,6.474927071669389,12.09197621907,0.0,0.0,4.219698569699739,3.57601545876865,6.381855175659818,3.5113536356033346,6.144391019561614,0.0,0.0,60.33031927349717,8.889516439000449,0.0
2024-07-22T01:00:00+00:00,32,632,625,1.0,0.0,5.130217183598018,4.375833793354869,3.5219877994995845,4.295517027635845,5.688916211340259,0.0,0.0,4.226404712565044,4.007054053956399,5.4564110948309885,3.8270973767427714,4.9272449129415605,0.0,0.0,115.65989829825413,8.742970794481979,0.0
2024-07-22T01:05:00+00:00,36,687,683,4.0,4.0,1.926502089384765,3.9855604374181546,3.9855604374181546,4.942241749672619,9.94224174967262,0.0,0.0,0.9170040432046712,5.0,7.0,3.0,7.0,0.0,0.0,33.49559248259318,9.651164750439033,0.0
2024-07-22T11:35:00+00:00,81,2837,2844,2.0,8.0,7.034553299313546,7.0828978817169395,4.032340974002201,7.824382020520575,13.262685416844667,1.5698604742555995,0.0,5.651163534280163,5.989328666839829,6.156879479462943,5.935351429197042,10.195991336777077,1.1378308107187831,0.0,108.62786130543526,10.4549217062885,2.3405801597192957
2024-07-22T16:00:00+00:00,25,541,542,2.0,9.0,0.0,,,,,,,0.0,,,,,,,5.931150085431389,10.995189285055808,2.188542643324697
2024-07-22T16:00:00+00:00,26,566,555,7.0,9.0,0.9493421209505192,4.0,4.0,5.0,8.0,0.0,0.0,0.0,,,,,,,13.542512567658756,9.504764849542415,2.1213127756914583
2024-07-22T17:00:00+00:00,20,452,453,3.0,4.0,0.0,,,,,,,0.0,,,,,,,4.948362468543144,11.21015431499158,2.5480340324102917
2024-07-22T17:00:00+00:00,21,461,471,7.0,7.0,4.647142006391758,5.844551223350275,5.189035791707688,5.760213229199065,9.760429849591127,0.9617366243173515,0.0,4.787906783885769,2.8929283146728864,5.177397166063966,3.8801000548205877,7.304113640977959,0.8243034362953847,0.0,83.87861484853032,10.896470551298236,1.4583605240272017
2024-07-22T17:00:00+00:00,65,968,473,1.0,10.0,2.517657271967329,6.210360326744798,3.1766673951089865,4.43498551463143,8.906811955765008,1.816072175610987,0.0,1.527040956805452,7.5288490548999265,3.471150945100074,5.057698109799852,7.0,1.1803826426680504,0.0,36.373244808958674,10.88274188941004,2.8547132310119077
2024-07-22T17:00:00+00:00,115,3466,3467,1.0,1.0,0.0,,,,,,,0.0,,,,,,,7.913904529601831,8.122750249424458,2.780439375429891
2024-07-22T18:15:00+00:00,25,543,544,1.0,8.0,0.0,,,,,,,0.0,,,,,,,6.931150085431389,10.995883356730046,2.402281682072276
2024-07-22T19:00:00+00:00,26,564,551,8.0,12.0,0.9438743126816935,8.0,4.999999999999999,4.999999999999999,9.999999999999998,1.62,0.0,0.0,,,,,,,14.542512567658756,9.951402603523277,2.141851676580758
2024-07-22T23:00:00+00:00,31,595,598,5.0,3.0,7.027901196410354,7.012104433066731,4.506819895424301,5.9383077968477975,9.396210943336671,0.1750497128388334,0.0,5.301021378734499,5.178196897749927,5.635138156425431,4.229772429451981,4.462923959218111,0.3643643330654767,0.0,121.95345982019529,10.539082002398045,0.5739148757673124
2024-07-22T23:00:00+00:00,32,623,635,2.0,6.0,6.194526013370488,4.243817769420277,4.391461822003761,3.4766629509918943,6.527750899544378,0.0,0.0,3.517435908531191,2.023406055605937,5.153599467615232,3.935406950674295,3.9082739406019558,0.0,0.0,116.65989829825413,8.676598622832334,0.0
2024-07-23T01:00:00+00:00,32,622,631,5.0,5.0,7.41745205253224,3.5882593338334905,3.8368672265284283,4.43997138431068,6.934220485392951,0.0,0.0,6.086304336256074,3.464978670890924,5.245154217867053,3.189513666405902,7.327628043081411,0.0,0.0,116.9822271503857,8.670848162117865,0.0
2024-07-23T18:00:00+00:00,34,656,644,3.0,9.0,4.99131019236379,5.213943278043054,1.298192837572898,4.946248034099814,7.339588391705155,0.5250352612571633,0.0,3.27141323982526,5.586171886858491,3.1628535323505287,3.0442573680488825,7.44814234404928,0.348014442684118,0.0,63.48562227426066,8.520067147459487,2.1085238643870996
2024-07-23T18:00:00+00:00,132,503,3821,3.0,1.0,0.0,,,,,,,0.0,,,,,,,,,
2024-07-23T18:00:00+00:00,132,3823,443,4.0,6.0,0.0,,,,,,,0.9771599684342459,4.0,6.0,3.0,9.0,0.0,0.0,1.0,4.0,0.0
2024-07-23T18:30:00+00:00,132,3780,385,2.0,4.0,0.0,,,,,,,0.0,,,,,,,2.0,7.0,0.0
2024-07-23T21:00:00+00:00,32,620,627,2.0,3.0,4.662601434411743,4.7905032943862675,4.254423218767413,3.9266840625997754,7.517316546406154,0.0,0.0,4.608602877548597,4.562468809253782,4.6101111495309945,3.7807014773936927,6.56935820543325,0.0,0.0,117.9822271503857,8.682113857553398,0.0
2024-07-23T21:45:00+00:00,34,664,657,9.0,1.0,4.280168123386292,6.039350376434812,2.4373409343022723,4.528777321601668,9.590235973832938,1.4242574839662003,0.0,3.3377357325713097,3.039057910174047,4.812191012458511,1.297292223081401,3.3957715834825395,0.5015337047346103,0.0,64.48562227426066,8.574031624032887,2.0981568423935175
2024-07-23T21:45:00+00:00,34,642,661,3.0,5.0,2.408045410268091,3.1490773486271313,3.207846918621626,2.774890580823114,6.017262500555262,0.5201828838812199,0.0,2.177999803467453,3.3686514941760306,4.196962879693933,2.974486218620077,5.6715688563980535,0.5475266090021756,0.0,65.48562227426066,8.595806913423818,2.0954362934209905
2024-07-23T22:00:00+00:00,136,2660,745,8.0,6.0,8.486637584166354,6.678976448065923,4.047665143095766,5.3595008397839266,9.335682009257887,0.3212660812437785,0.0,5.8317418196755,3.7407912491962936,5.47725238214909,4.040460839815279,5.8363063711775665,0.5067957718016044,0.0,74.79490258917163,9.521584133048012,0.0
2024-07-23T23:00:00+00:00,31,594,605,6.0,8.0,7.006234535168763,4.753067775340838,4.182422451166041,4.039506908471346,7.199272420940661,0.03874411168486026,0.0,5.2705580328687125,5.418392778453852,4.748376331530082,3.4106768986154075,5.57345009986017,0.46459918604469336,0.0,122.24530000146474,10.518431245549793,0.5986891694609362
2024-07-23T23:10:00+00:00,32,636,621,2.0,3.0,5.593181955054432,4.65562271774633,5.973689715400765,3.484522419277465,6.706231863067424,0.0,0.0,4.196414100365849,2.279118390282597,7.130806080892209,2.36746070738795,3.9413722322787224,0.0,0.0,118.9822271503857,8.651167102346847,0.0
2024-07-24T00:00:00+00:00,31,606,601,2.0,10.0,6.919205771588966,5.238721839766028,4.335428927096325,5.274147252506068,9.49556445397515,0.33889783465416434,0.0,5.285925362384839,4.43230623272621,5.672726293391891,2.296846266469785,4.320678321666175,0.08549679422985432,0.0,122.53545930697706,10.546680345145548,0.59383146560161
2024-07-24T00:00:00+00:00,34,650,649,14.0,0.0,2.4037056079691443,3.1641250552034546,4.332570688198162,4.328250110406909,6.235735285805261,0.7484331157953615,0.0,2.1566281484390526,6.166172205476538,5.2389020670067,4.068445903550348,5.556418817761774,1.1967471764142004,0.0,66.10269326773428,8.586845473445623,2.0924967662460054
2024-07-24T00:30:00+00:00,31,610,611,4.0,8.0,6.936771601687922,4.869962440382017,6.504903392451125,3.852871170848837,6.61063730957212,0.6298905906999603,0.0,5.24392045039006,3.796296796082923,9.351724205413163,3.731866629037777,6.802265621599655,0.34275263399927414,0.0,123.53545930697706,10.558444737839011,0.6062665068684345
2024-07-24T00:30:00+00:00,136,573,645,11.0,0.0,5.204285212639601,4.782496204301229,2.790001505524073,4.282754091608272,6.764128930331079,0.9565561882006711,0.0,3.99228888807055,3.9524468907291763,3.659851988144339,4.72327480285072,7.794573504461414,1.3132518471610266,0.0,75.35835607346772,9.580670109993271,0.0
2024-07-24T01:20:00+00:00,32,626,638,2.0,2.0,4.442739727425772,3.7469087671327266,3.2280300092828997,3.4963863268748314,6.364718505547741,0.0,0.0,5.222280121823263,3.7011877683161223,5.266386285740124,4.817482689773534,5.310603493398344,0.0,0.0,119.29118037257271,8.620736202795612,0.0
2024-07-24T18:30:00+00:00,124,3789,3786,6.0,4.0,0.9828205985452511,10.0,5.0,5.0,9.0,0.98,0.0,0.0,,,,,,,5.879941700938491,11.502406754351876,1.2368953297741103
2024-07-24T20:00:00+00:00,34,651,647,5.0,5.0,4.351560743735992,4.471636041343799,4.751246312782496,3.9821738847700803,8.434711956394787,0.7267327121310242,0.0,3.92024836566536,5.196278915162805,3.7671308766026166,4.001363088378168,6.118929344576947,0.5019586758871577,0.0,67.10269326773428,8.667515179279281,2.0823258366899755
2024-07-24T20:15:00+00:00,34,640,659,1.0,11.0,4.347733297426031,4.912803569763453,3.9192449797220554,6.553877799119265,9.039238790814448,0.7825069138767933,0.0,3.9220189415327242,4.423864132256471,4.184115313352759,5.449983710730078,9.097914128125874,0.8994912727637316,0.0,68.10269326773428,8.687080996088937,2.0627623543552582
2024-07-24T22:00:00+00:00,30,589,576,6.0,5.0,8.15650426602207,3.824075480201085,6.079333090711124,3.769952459090791,6.6660855434750586,1.1507658418828028,0.0,6.190208128230666,3.9175717272474233,6.626489834892856,4.237101788669459,6.272344646431628,0.939726846246091,0.0,133.11889404292796,10.09404754382296,2.3422920387653186
2024-07-24T22:00:00+00:00,30,575,580,4.0,5.0,10.454284409299454,5.727577661723284,4.84235390680954,5.208147961763099,9.299729015600148,1.2240732774115792,0.0,7.971673381950709,4.657035496345941,7.186932216026222,3.164329645888112,5.75478368552662,0.47962479514180517,0.0,134.11889404292796,10.100802389682986,2.34973102018814
2024-07-24T22:00:00+00:00,31,599,593,5.0,4.0,5.995397117229191,7.59017649809449,5.30032266275354,3.429194770594862,7.423304387285973,0.16862497792366607,0.0,5.821742463144403,5.275891108851354,4.778177235286537,3.1408112286234857,7.903139433875534,0.02555266884605716,0.0,124.53545930697706,10.570020198115008,0.6195457247099584
2024-07-24T22:00:00+00:00,31,604,602,4.0,6.0,6.276112887113932,4.273465659989336,4.219515118969757,4.881874877338842,6.659689033612336,0.12443198031127654,0.0,5.906587786759767,3.8240722151430044,5.528722694130957,3.1643709667183293,5.743874861853114,0.18471583676115838,0.0,125.53545930697706,10.557513610679216,0.6146104998091201
2024-07-24T22:00:00+00:00,136,728,1916,7.0,3.0,2.832273216857806,5.403264258358385,5.6836780540938445,5.741179279824872,9.253128746590441,0.912455599831355,0.0,1.832039029455695,4.743045163562444,5.014436311508336,2.3354318030103802,4.956691065474991,0.844610698896273,0.0,76.35835607346772,9.59925785811924,0.0
2024-07-24T22:30:00+00:00,30,579,590,7.0,1.0,10.339545088707393,4.609985461769923,3.681372052917762,5.419173165613114,7.359806484123177,1.1369178776013764,0.0,10.39186258994777,3.9963078744968605,5.624236455950319,3.1147228597484964,6.144969471719475,0.827365504670556,0.0,135.11889404292796,10.09265547286961,2.3478827885107196
2024-07-24T22:30:00+00:00,34,648,652,6.0,8.0,5.005683817624679,7.39983903478208,2.435899624581834,9.01037465268765,12.191762173419884,2.193546275504603,0.0,3.2554585883972273,3.807262208579258,5.178664287317399,4.3096564644080395,8.647959335145316,1.5821446122487395,0.0,69.10269326773428,8.735022962563027,2.0619988189290654
2024-07-24T22:30:00+00:00,34,646,655,7.0,3.0,4.272472967725339,6.377305490773204,3.131599436127737,6.961190646912444,10.546930234327768,1.3274905498416272,0.0,4.090920991814532,5.6504931722189085,3.6131228028356634,4.167303314609421,6.898473720271683,0.7731242867192161,0.0,70.10269326773428,8.810126739493953,2.0839380784550445
2024-07-24T23:00:00+00:00,30,591,588,4.0,8.0,9.678125362501106,6.769166531276619,3.2664231662099326,5.8949802085524405,9.280011468982499,1.5378222843008886,0.0,8.341635971311096,5.808886773905781,5.282731461162809,5.973538205184217,9.311727340315558,1.5403492844956153,0.0,136.11889404292796,10.077281740313353,2.358110003632305
2024-07-25T00:00:00+00:00,31,613,607,2.0,9.0,6.216113596633573,6.998106786564061,3.6591053172477666,3.3658172501507893,7.8019874868561825,0.03221079779396895,0.0,5.9105682323065265,5.105528113650623,4.99999454477036,4.064717342535661,6.671490879884378,0.1656361406371742,0.0,125.80666868931688,10.553107623505875,0.6097532803136895
2024-07-25T00:30:00+00:00,30,577,592,4.0,2.0,10.466274347557578,7.22932932942044,3.3111683667789182,6.127646499073891,11.102627533960879,1.6795184799680258,0.0,8.47288514127891,6.3211861859644864,4.373103499681638,5.623988083783095,7.891173558867783,1.5682365522692563,0.0,136.32914732663406,10.09130401108141,2.3589260107708445
2024-07-25T00:30:00+00:00,30,587,574,8.0,4.0,7.693667195667899,5.781496186902031,3.5957579957654273,5.337603313104247,9.233339784473642,1.4505171246392392,0.0,7.485887797600349,3.643083634280832,5.497598140462214,4.4651267745348875,7.078898225086921,1.1973941208458312,0.0,137.32914732663406,10.061512054379383,2.3496131588696456
2024-07-25T00:30:00+00:00,31,608,612,12.0,2.0,6.958999343145132,6.914127188356814,4.087443033408197,5.07687127384825,7.983056589630407,0.2681959643447671,0.0,5.179596911829906,6.222333048496704,3.549656227371249,2.8952519988362777,5.07614604673323,0.3314533419096407,0.0,126.80666868931688,10.556631825987601,0.6274199120676947
2024-07-25T00:30:00+00:00,136,663,721,3.0,0.0,7.366897607645188,7.664193259081656,4.0494608449586424,6.511067409814901,11.227594564727651,0.4898386402865132,0.0,5.77807594713099,4.331234972449401,2.677856909928842,4.511133722089722,6.447534190969719,0.17189305945359198,0.0,76.91280472831328,9.604438192374278,0.0
2024-07-25T00:30:00+00:00,136,578,732,3.0,9.0,6.883373910414346,4.1281277801897165,2.7753140855877927,4.1634233778322285,7.386813324293827,0.30080575665790577,0.0,6.595528127217983,5.102717290565771,4.443211876498561,4.415444819175576,6.8639225715133545,0.29411222784001856,0.0,77.91280472831328,9.519671147786365,0.0
2024-07-25T01:00:00+00:00,32,630,634,4.0,4.0,5.210705608901896,5.692412616119987,2.703026763774981,5.390792313906258,8.48179570142093,0.0,0.0,5.433113379409532,4.879557192714046,5.113094122005053,4.88724018094976,6.155297433203204,0.0,0.0,119.59835415513972,8.58232327685637,0.0
2024-07-25T16:00:00+00:00,134,483,2803,1.0,11.0,0.0,,,,,,,0.0,,,,,,,,,
2024-07-25T16:00:00+00:00,134,774,501,2.0,4.0,0.0,,,,,,,0.0,,,,,,,1.0,12.0,0.0
2024-07-25T16:00:00+00:00,134,3883,453,1.0,10.0,0.0,,,,,,,0.9828205985452511,4.0,3.0,4.0,7.0,1.01,0.0,2.0,9.0,0.0
2024-07-25T17:00:00+00:00,134,451,3870,7.0,2.0,0.0,,,,,,,0.0,,,,,,,3.0,9.666666666666666,0.0
2024-07-25T17:00:00+00:00,134,3783,3230,9.0,1.0,7.252772950049165,5.07122836957116,4.3157009088039615,4.436553876778528,8.243424218810196,0.0,0.0,7.140849403573376,3.58437276628247,5.041456264541758,3.3159055655542233,5.404523276712581,0.0,0.0,4.0,9.5,0.0
2024-07-25T18:00:00+00:00,112,3427,3418,3.0,6.0,5.935770463482893,6.2035433838017795,3.119393386241825,7.429104617503678,12.361700903158424,0.45057519496752496,0.0,5.446186259039029,4.619488092997746,4.2672397403709965,5.748215924897686,6.655100118617461,0.25908859952644125,0.0,95.51668932138415,9.507721660028288,0.5105092567128464
2024-07-25T18:00:00+00:00,134,3785,3869,10.0,2.0,0.0,,,,,,,0.0,,,,,,,5.0,9.6,0.0
2024-07-25T20:15:00+00:00,112,3419,3422,1.0,4.0,5.577660178145007,4.437305671476795,3.8112412720395104,5.393091758464278,6.432724645705981,0.0,0.0,5.471557032125833,3.1743945117560375,8.445926047395085,2.5212673674560997,3.6415302118021167,0.11907327973426007,0.0,96.51668932138415,9.502461205452006,0.5222118000888023
2024-07-25T21:00:00+00:00,32,628,637,5.0,3.0,6.209509419249603,3.646312708296004,5.730309465163096,3.7065615923632547,4.782747365399269,0.0,0.0,3.9476810230699706,2.7612710085128094,4.589654579031547,2.3599736828648425,5.383755428426944,0.0,0.0,120.59835415513972,8.57749465974185,0.0
2024-07-25T21:45:00+00:00,34,660,658,6.0,8.0,4.875369731641952,5.128761282212473,5.0964240065804685,4.507055878686891,8.09646746483439,0.8635735942276354,0.0,3.318817243847143,2.664871085809287,5.435945488873536,2.855759569445605,5.222187588907897,0.381110498908326,0.0,70.6931718890812,8.826861313190419,2.0663024865973156
2024-07-25T21:45:00+00:00,34,643,665,3.0,0.0,2.396179640136103,4.1385291194272185,5.631196513094057,4.3431190561378985,5.223397384820543,1.0915470778748189,0.0,2.1521899807439135,4.952464485546817,4.366663331025208,2.9762322427734085,5.990575603471334,0.9922907140280038,0.0,71.6931718890812,8.899017957268226,2.066493544030566
2024-07-25T22:00:00+00:00,136,586,749,11.0,2.0,7.899587224972125,4.443579727079556,4.218841752129285,4.002377492452334,7.872260763004854,0.45208029160595364,0.0,7.550966293254898,4.33534601140432,5.2651441881529255,3.637517190882213,6.805623358086292,0.40577902612658834,0.0,78.91280472831328,9.551102407399467,0.0
2024-07-25T23:00:00+00:00,30,581,584,4.0,5.0,10.100235413958536,5.559200159934619,4.375095528581083,4.92576281623699,7.553410108212387,1.1014584222279598,0.0,7.917668489302322,6.133658465318337,5.289028378527618,3.638973548185748,5.716576335383221,0.7554147178966131,0.0,138.32914732663406,10.075525644306627,2.3465074275962854
2024-07-26T00:00:00+00:00,34,654,653,3.0,8.0,2.3787497622105134,3.740070558064587,2.1114376381443396,2.307742688870537,5.082478951691073,0.9776923883862765,0.0,2.1192425022261667,2.917205120023764,5.278583192216038,1.3298277409759658,3.659655481951931,0.5148278031876078,0.0,72.2744900276419,8.817868410426755,2.05980111981261
2024-07-26T00:00:00+00:00,34,662,641,9.0,9.0,2.363702044413949,5.909199191268219,3.8519934900126995,2.5286028506277596,5.9606071906192915,0.6294063816322527,0.0,2.12859028466829,2.2628134183004436,6.999999999999999,3.737186581699556,6.096624589179334,0.8555022566143753,0.0,73.2744900276419,8.847648646205265,2.06157798485989
2024-07-26T00:00:00+00:00,112,3431,3416,5.0,2.0,5.533103227196425,5.68700055277818,4.638274044500662,4.7197320522915955,7.398497800921593,0.0,0.0,5.006824627850905,3.6694723238689555,6.794003217310245,3.3727576693341015,5.451647601135319,0.03261164223941007,0.0,96.95503452017707,9.45629001940391,0.5395194856927381
2024-07-26T00:30:00+00:00,31,596,600,3.0,3.0,7.624014474265797,6.3875348380640835,3.5977109586477614,3.9960799898890214,6.973944454855907,0.33336854485189427,0.0,5.929522776282265,4.019497625667563,5.02653664779242,3.737991199207217,5.354649638344907,0.05207698617409967,0.0,127.07055644437527,10.583573833077878,0.6370640104592157
2024-07-26T00:30:00+00:00,31,609,603,6.0,2.0,7.053913855157084,5.238930581797184,4.9789583928000765,4.504751753480985,8.581600338721408,0.20058796782523602,0.0,5.7854662466571085,3.5063985739604435,5.001681655093954,4.006852628245127,5.17920528169374,0.08037009453358389,0.0,128.07055644437526,10.54778439044304,0.6484869013262213
2024-07-26T00:30:00+00:00,136,585,1913,7.0,2.0,2.8066047797196463,4.460551127287258,4.518872077941595,2.978468483700206,5.384955585759851,0.4345494438084409,0.0,1.8214872610963182,1.9070867219188399,5.984771472312057,3.049604343556151,3.413908769583205,0.6048529811094528,0.0,79.45254084152708,9.5942606672594,0.0
2024-07-26T00:30:00+00:00,136,939,734,6.0,1.0,6.777174642371786,5.24593739656429,3.119801731197016,5.343083418865149,10.844208598592239,0.5292967078819818,0.0,6.606284840050065,4.174446272053551,4.466056673421114,3.7079157791055724,5.46451173838583,0.23941345497875463,0.0,80.45254084152708,9.586874192437802,0.0
2024-07-26T11:35:00+00:00,81,2833,2836,2.0,3.0,6.872578612097248,3.164306256727258,4.085690020170353,2.7647659240339997,6.746977159213214,1.0293110045622518,0.0,6.475354122724127,4.4457677323527385,6.7128364086958365,3.0346891312684554,7.209228458782416,0.5907184879896413,0.0,107.12395749273301,10.45077201568183,2.355899439145915
2024-07-26T12:00:00+00:00,81,2842,2838,7.0,6.0,7.1733665169509555,5.7166297316084345,4.345282578466547,7.494079352093554,11.084574021832585,1.2756401078408657,0.0,6.19058908358643,4.068668498426389,6.866867376314222,3.15239748468701,7.443677574686636,1.2544215530287361,0.0,108.12395749273301,10.400359765315873,2.381556107891513
2024-07-26T16:00:00+00:00,23,492,493,2.0,3.0,0.0,,,,,,,0.0,,,,,,,,,
2024-07-26T16:00:00+00:00,25,534,531,4.0,3.0,0.9603729450510042,5.0,9.0,4.0,5.0,0.65,0.0,0.0,,,,,,,7.7500023671274025,10.744232166772582,2.2910390914556986
2024-07-26T16:00:00+00:00,26,553,552,5.0,3.0,0.9603729450510042,4.0,9.0,4.0,5.0,0.5399999999999999,0.0,0.9223161935859392,5.000000000000001,8.0,2.0,6.0,0.7699999999999999,0.0,15.187521090002301,10.59792596020282,2.242102412530715
2024-07-26T16:00:00+00:00,115,3451,3463,4.0,2.0,0.0,,,,,,,0.9715319411536059,2.0,4.0,3.0,4.999999999999999,0.43,0.0,8.710310668771607,7.435873894725835,2.6109918151139904
2024-07-26T17:00:00+00:00,20,447,452,6.0,4.0,0.9771599684342459,3.0,4.0,2.0,7.0,1.49,0.0,0.0,,,,,,,5.812501681997072,10.502370561520564,2.5399588633760724
2024-07-26T18:30:00+00:00,115,3453,3464,3.0,2.0,0.9715319411536059,4.0,8.0,2.0,7.000000000000001,0.75,0.0,0.0,,,,,,,9.710310668771607,7.288002838515078,2.589263178172173
2024-07-26T18:45:00+00:00,15,359,360,7.0,2.0,0.0,,,,,,,0.0,,,,,,,,,
2024-07-26T18:45:00+00:00,102,3227,3224,10.0,2.0,7.517745035784034,4.797838104286264,3.274666593096388,4.1833429589757465,6.564357480278371,0.0,0.0,7.321800528830386,3.876381528190593,4.253021692638253,2.297623412058461,5.988621176652981,0.0,0.0,72.36400030824758,9.215429295527711,0.0
2024-07-26T18:45:00+00:00,102,3226,3229,1.0,6.0,7.450643571207149,5.292784221611229,4.287265402956639,4.337705612623489,7.660960720623877,0.0,0.0,7.257912100277369,3.3970535254940346,5.405541485736298,3.368640317888151,5.9804142218413405,0.0,0.0,73.36400030824758,9.253384841746191,0.0
2024-07-26T19:00:00+00:00,26,559,564,9.0,2.0,0.9771599684342459,8.0,12.0,1.0,9.0,1.02,0.0,0.938437996671143,4.0,7.000000000000001,7.000000000000001,12.0,1.3300000000000003,0.0,16.1875210900023,10.437436534690514,2.2456790928109984
2024-07-26T19:00:00+00:00,55,927,938,2.0,5.0,4.476701251649948,4.441607877380899,7.726650424568647,2.822954734679278,5.96782391165274,0.0,0.0,5.496464146626165,2.644442800435269,6.644846421408687,3.305253230027722,4.812344181475985,0.0,0.0,59.58436413535111,8.972843635426898,0.0
2024-07-26T20:15:00+00:00,112,3425,3428,7.0,1.0,5.426379996172406,5.437677559221831,5.699431635404796,3.130048285879684,7.94468977581009,0.4589382632688474,0.0,5.1221034098452005,2.195668185186135,5.621783000417384,2.0341876340877336,3.462531641708925,0.1201313419660383,0.0,97.95503452017707,9.431214330018102,0.5340116576537248
2024-07-26T23:00:00+00:00,41,751,747,5.0,6.0,4.805868610096292,4.829367205117734,4.797866654713421,4.994652819413328,10.161862416271545,1.214385835109288,0.0,4.457097070901332,3.3226136538937707,5.678394504344834,5.202608901422984,7.979868297265003,0.3132701353998363,0.0,74.66578575290663,9.957620312219037,0.772278224924221
2024-07-26T23:00:00+00:00,78,2821,2820,8.0,0.0,6.680594177099487,5.362653403634278,3.982146983399279,5.109700028240263,8.638790127845889,0.0,0.0,4.425907529371977,4.7932576220971805,3.3078414185612997,5.082712189634054,8.955582564560194,0.0,0.0,42.829179503624744,9.419045037597899,0.0
2024-07-26T23:00:00+00:00,112,3417,3423,6.0,1.0,5.551009347277402,6.788681610997173,3.460470241297749,5.025887880090796,9.169100929138667,0.47602268077685034,0.0,5.012006355250069,2.921995061297905,6.175180527013545,2.446445881457206,5.027107391867219,0.5175823514921815,0.0,98.95503452017707,9.416751050439071,0.5286151494291248
2024-07-27T00:00:00+00:00,55,937,933,8.0,6.0,5.75091027807877,5.121443036899227,4.278937507976365,5.971341496846188,10.899595006769545,0.0,0.0,3.846293789938324,2.8394739016773394,5.92778872611786,4.058398002815951,7.768569067160192,0.0,0.0,60.2354238746481,8.940280057949723,0.0
2024-07-27T00:00:00+00:00,62,703,704,5.0,2.0,9.022725091517254,3.562066738195801,5.1149937732763595,3.8825231878914517,7.153619293101357,1.5361620367696156,0.0,8.022424055208354,3.56365582268539,6.444086946192699,3.239592048499707,5.355584274825613,1.1263612426076564,0.0,,,
2024-07-27T00:00:00+00:00,62,700,707,2.0,5.0,8.61925130032642,7.172899867050508,3.865486176009827,5.627858400253506,10.934486684579571,1.8269425334825355,0.0,7.945426662145203,3.7560796203172275,5.857940264757867,3.2147980311817728,6.1442954470056215,1.0977190093545932,0.0,1.0,7.0,4.18
2024-07-27T00:30:00+00:00,31,606,611,9.0,4.0,6.817602017542623,4.869962440382017,6.5049033924511255,3.852871170848837,6.610637309572119,0.6298905906999603,0.0,6.136653634321292,4.469544195263748,8.494614598086432,3.774809740355839,7.154245502807631,0.5521158660242852,0.0,128.3271647416223,10.52804492033747,0.6529922905853465
2024-07-27T01:00:00+00:00,62,686,714,8.0,3.0,8.589872110744182,4.751499725384606,5.717423272444874,3.8282354194947787,7.9271677745477245,1.3283867522230293,0.0,8.139089044063953,2.9079871292061785,4.82635302807997,1.988536627905562,4.241701935020471,0.73260913142702,0.0,2.0,7.0,4.5649999999999995
2024-07-27T01:30:00+00:00,112,3429,3430,6.0,3.0,7.279684015057301,6.7495268321866435,1.9867234800548084,4.916401957370482,10.232011259199409,0.7054708659959172,0.0,6.8544685300298855,4.769207720611207,4.301753740066492,4.411853772053501,7.239225088068752,0.38492616691582643,0.0,99.37933588403841,9.392572668009008,0.5233266199221651
2024-07-27T02:00:00+00:00,62,697,692,13.0,4.0,8.993298031255705,5.850755207147633,4.995914664519215,4.9077904199624545,9.710896923369841,1.6704712589147819,0.0,8.24108985887654,5.095605963819685,7.269144640934816,4.427119288835077,5.645197115304708,1.3408769512284926,0.0,3.0,8.333333333333334,4.21
2024-07-27T02:00:00+00:00,78,2826,2823,5.0,6.0,6.0352842482169695,5.531866223500592,3.9841444506716153,4.03498736789673,9.922087381481726,0.0,0.0,5.018192043271933,5.207182264665396,4.0534116183748194,2.772727155292521,7.155304881242729,0.0,0.0,43.57674200525922,9.386668318396927,0.0
2024-07-27T03:00:00+00:00,62,701,675,5.0,3.0,0.9223161935859392,2.0,4.0,5.999999999999999,8.0,0.0,0.0,2.7900147768350583,3.249084166781148,6.047566851842456,3.3025644756082393,5.620042191660754,0.0,0.0,4.0,10.5,3.8924999999999996
